duration_ms,danceability,speechiness,popularity
243106,0.693,0.0569,56
225814,0.889,0.715,48
165787,0.828,0.195,53
332200,0.633,0.0346,49
202907,0.579,0.0542,62
215693,0.559,0.0473,51
171227,0.723,0.0638,53
197600,0.752,0.275,66
230504,0.59,0.236,46
204133,0.713,0.034,50
287228,0.8,0.0346,56
232288,0.828,0.0551,48
176379,0.725,0.502,35
206200,0.774,0.0811,57
280267,0.432,0.0593,48
387573,0.471,0.0859,45
204000,0.549,0.0384,48
235467,0.356,0.0341,53
198693,0.907,0.162,53
285400,0.703,0.0392,53
221400,0.757,0.0467,51
241253,0.861,0.0481,51
174891,0.728,0.132,46
291200,0.698,0.0294,53
230400,0.684,0.0387,47
216222,0.505,0.0731,46
231800,0.912,0.203,60
200986,0.778,0.217,35
260320,0.618,0.18,50
329000,0.447,0.167,48
216635,0.874,0.0315,54
168944,0.575,0.0383,46
288387,0.509,0.0682,51
276436,0.797,0.0828,47
321746,0.443,0.305,47
213677,0.639,0.205,51
214693,0.445,0.0699,62
274714,0.619,0.0934,53
211400,0.291,0.0338,51
204720,0.725,0.473,48
226853,0.51,0.0423,49
144227,0.684,0.107,48
348080,0.543,0.0586,51
190929,0.442,0.0524,47
211013,0.785,0.0813,60
229219,0.572,0.174,49
244014,0.563,0.0666,56
192600,0.697,0.0535,54
283141,0.57,0.117,35
97675,0.657,0.0457,49
248693,0.592,0.13,51
257598,0.625,0.0827,51
190760,0.718,0.0344,47
214572,0.672,0.0549,0
284640,0.267,0.0333,59
185156,0.49,0.379,34
225341,0.785,0.0363,55
213120,0.926,0.511,55
290067,0.695,0.0458,53
151433,0.492,0.0764,50
216721,0.796,0.0536,52
242155,0.767,0.14,35
164795,0.854,0.0492,47
273693,0.556,0.0502,47
255267,0.859,0.192,61
175254,0.439,0.0416,60
193322,0.6,0.347,52
160000,0.69,0.178,55
228640,0.695,0.0547,53
282467,0.542,0.369,53
169179,0.733,0.065,53
196050,0.824,0.1,47
225720,0.573,0.0449,50
194173,0.631,0.206,50
221053,0.638,0.0975,51
292855,0.347,0.0389,47
238947,0.526,0.0328,56
236293,0.556,0.0335,47
274027,0.478,0.0842,50
293013,0.38,0.0582,47
182880,0.624,0.0892,62
310400,0.742,0.0302,53
251973,0.662,0.0513,48
233012,0.516,0.137,50
226927,0.485,0.0946,49
234871,0.716,0.0461,52
217747,0.456,0.0567,62
255187,0.657,0.0378,53
248187,0.384,0.185,47
233907,0.602,0.176,50
270787,0.713,0.21,46
226747,0.452,0.0639,49
163000,0.839,0.0684,49
229384,0.579,0.0369,49
145120,0.47,0.216,51
166007,0.651,0.0383,46
224575,0.636,0.159,53
81476,0.861,0.0435,48
217787,0.735,0.0667,56
202496,0.663,0.0666,50
144405,0.735,0.13,35
250827,0.465,0.176,53
236400,0.412,0.119,58
196467,0.572,0.06,51
240873,0.55,0.066,50
166609,0.658,0.48,34
171540,0.543,0.067,47
262253,0.552,0.0667,50
195056,0.764,0.428,46
246523,0.613,0.0651,53
297800,0.628,0.173,46
247246,0.722,0.0672,49
233067,0.614,0.198,50
199040,0.697,0.232,47
219560,0.704,0.477,51
193613,0.768,0.0505,56
299133,0.744,0.0517,51
234400,0.55,0.0327,50
246294,0.79,0.0301,49
146824,0.639,0.0596,49
179976,0.661,0.373,52
280760,0.655,0.0903,56
228840,0.812,0.0606,53
320027,0.764,0.153,49
249427,0.716,0.0822,50
194120,0.423,0.0498,53
242560,0.839,0.0858,52
239596,0.598,0.0527,46
212571,0.671,0.0454,50
168954,0.768,0.148,52
247933,0.404,0.0582,48
130489,0.634,0.0452,47
248388,0.314,0.0356,49
204290,0.421,0.112,51
176757,0.749,0.327,50
188293,0.72,0.0367,51
299095,0.729,0.0679,52
249627,0.295,0.0672,52
211067,0.366,0.175,49
262603,0.608,0.0718,52
212093,0.679,0.172,57
236000,0.843,0.143,51
236480,0.424,0.229,49
216744,0.75,0.273,53
224373,0.75,0.0533,52
356493,0.789,0.104,52
235707,0.496,0.0405,53
219475,0.563,0.042,49
230920,0.884,0.471,55
206440,0.523,0.0675,48
198587,0.743,0.0968,63
202153,0.856,0.0675,58
181525,0.686,0.0496,45
239482,0.866,0.136,48
266250,0.68,0.0969,51
189296,0.789,0.236,48
277240,0.559,0.0332,49
212426,0.703,0.063,50
172310,0.807,0.104,53
229455,0.707,0.0366,36
219867,0.734,0.197,52
175584,0.646,0.0711,45
204480,0.604,0.0301,60
249440,0.294,0.0395,48
251750,0.584,0.0854,47
252259,0.713,0.132,53
197641,0.601,0.185,48
255880,0.604,0.0324,54
280707,0.742,0.0405,49
158145,0.753,0.173,55
137000,0.443,0.299,49
240000,0.766,0.0839,49
175212,0.37,0.134,55
249271,0.795,0.0907,52
158680,0.751,0.0302,52
197007,0.415,0.0403,51
191101,0.687,0.0407,48
227804,0.628,0.0552,49
238653,0.55,0.0346,48
239987,0.474,0.0684,48
250521,0.514,0.207,47
314867,0.527,0.0302,52
167200,0.443,0.0447,48
195294,0.623,0.0301,44
540916,0.243,0.0343,47
252933,0.609,0.104,58
223187,0.595,0.115,51
343200,0.528,0.051,46
221320,0.647,0.0956,56
165045,0.814,0.3,49
147605,0.839,0.196,36
313852,0.553,0.0606,50
210867,0.661,0.0833,53
198500,0.883,0.0644,49
39707,0.483,0.322,49
213893,0.751,0.108,47
192440,0.825,0.223,58
195496,0.456,0.055,49
132500,0.845,0.0497,50
175328,0.798,0.0843,47
347107,0.428,0.063,44
150361,0.621,0.0888,48
269267,0.683,0.23,51
299813,0.647,0.379,51
400840,0.673,0.0878,50
196571,0.843,0.0574,55
233000,0.657,0.0463,48
195944,0.684,0.116,53
180262,0.701,0.121,51
257360,0.472,0.0319,56
293707,0.486,0.153,40
228120,0.666,0.0472,53
235373,0.839,0.108,52
379847,0.581,0.0444,47
263923,0.452,0.205,51
185933,0.802,0.302,52
225013,0.354,0.11,57
220216,0.634,0.0628,44
199728,0.717,0.205,65
86587,0.682,0.0792,50
278600,0.687,0.0338,49
144846,0.248,0.0433,43
194680,0.809,0.0837,49
243559,0.634,0.209,50
220133,0.804,0.175,54
200442,0.455,0.129,56
183591,0.513,0.108,62
208033,0.411,0.424,49
255733,0.725,0.0317,49
279667,0.737,0.0368,52
195560,0.622,0.0377,53
207523,0.707,0.0504,50
306093,0.716,0.0282,52
225693,0.645,0.227,46
150160,0.347,0.0636,45
330033,0.646,0.038,50
225067,0.462,0.162,52
248347,0.695,0.0577,55
198427,0.677,0.0426,47
234080,0.643,0.0931,56
208472,0.71,0.0399,50
263146,0.633,0.0408,48
258033,0.625,0.0326,58
266400,0.772,0.188,47
165800,0.718,0.0849,53
185714,0.515,0.0868,49
182051,0.378,0.0809,51
229227,0.602,0.0293,54
218000,0.897,0.0644,54
303463,0.318,0.108,51
184320,0.9,0.177,48
245191,0.804,0.143,73
310547,0.743,0.0579,46
207627,0.596,0.0541,51
302840,0.786,0.262,55
205312,0.509,0.092,56
125680,0.871,0.425,51
179062,0.697,0.0961,47
286373,0.73,0.0781,55
311036,0.54,0.0295,50
166892,0.576,0.371,47
226013,0.926,0.294,58
217895,0.603,0.147,50
242830,0.67,0.0732,55
181248,0.626,0.0345,47
189480,0.794,0.0371,56
257302,0.822,0.0404,52
236733,0.536,0.0492,50
173093,0.62,0.112,47
113871,0.516,0.033,42
263413,0.72,0.0567,47
257160,0.554,0.0587,48
182621,0.673,0.0652,55
216929,0.546,0.0365,50
215867,0.653,0.201,51
229069,0.746,0.0351,52
189844,0.503,0.296,50
272570,0.683,0.0946,48
313373,0.811,0.0678,50
348643,0.673,0.126,51
153787,0.674,0.0632,47
165395,0.53,0.127,51
225653,0.703,0.141,56
330933,0.637,0.071,50
250933,0.701,0.0563,52
119667,0.352,0.0401,47
241387,0.544,0.0569,47
203347,0.458,0.469,53
214707,0.496,0.103,48
203800,0.703,0.0443,48
219130,0.837,0.105,53
275875,0.846,0.107,52
253387,0.353,0.0907,47
182296,0.561,0.162,54
298053,0.72,0.0316,55
216867,0.41,0.0614,49
186335,0.529,0.0426,45
183960,0.623,0.0607,51
230627,0.591,0.396,50
198419,0.768,0.101,64
160655,0.763,0.572,54
181680,0.874,0.21,48
227680,0.623,0.0674,51
171949,0.597,0.0778,50
163707,0.866,0.0955,47
188917,0.872,0.0629,48
232653,0.68,0.0333,56
137973,0.739,0.0412,53
177948,0.545,0.168,67
316045,0.517,0.1,47
218827,0.782,0.132,47
182560,0.487,0.445,50
162406,0.802,0.0404,47
212933,0.529,0.123,51
188029,0.618,0.0749,47
168107,0.926,0.194,48
209853,0.655,0.233,48
127803,0.431,0.0513,43
121013,0.46,0.0325,40
207993,0.826,0.346,48
168415,0.603,0.0709,46
385920,0.439,0.167,48
315227,0.71,0.026,49
228000,0.8,0.0324,47
219144,0.727,0.0597,46
95040,0.672,0.949,39
248544,0.39,0.0769,59
208973,0.483,0.0583,46
194053,0.785,0.0437,53
190200,0.636,0.162,53
221320,0.817,0.065,54
216960,0.724,0.14,47
221440,0.286,0.0464,57
293800,0.442,0.0468,51
240347,0.607,0.0285,53
278532,0.531,0.191,54
247613,0.664,0.0486,44
186531,0.672,0.0529,56
327933,0.844,0.233,52
197285,0.686,0.0791,52
208587,0.663,0.0625,51
244560,0.528,0.0335,56
223687,0.65,0.161,47
216689,0.425,0.0343,48
223760,0.598,0.0331,52
157199,0.457,0.0468,52
177987,0.491,0.3,49
213232,0.874,0.0467,49
244293,0.706,0.061,54
232053,0.814,0.19,52
73236,0.651,0.0832,48
303586,0.771,0.0341,55
232946,0.553,0.0651,49
239267,0.728,0.0604,58
186000,0.61,0.156,49
272027,0.575,0.356,50
234107,0.709,0.0425,50
282360,0.29,0.112,51
174467,0.675,0.0554,50
142747,0.784,0.285,46
184000,0.779,0.075,48
172773,0.514,0.163,53
89867,0.524,0.309,52
216347,0.683,0.0871,51
175160,0.824,0.0439,55
201787,0.483,0.0629,57
158131,0.657,0.0815,51
249507,0.754,0.045,55
185156,0.864,0.11,49
46636,0.33,0.0533,50
274486,0.491,0.15,54
320360,0.405,0.0584,46
215862,0.659,0.16,57
227067,0.657,0.0614,51
219034,0.805,0.0339,54
154267,0.713,0.0464,47
300907,0.651,0.0339,52
217013,0.646,0.0373,50
237408,0.425,0.0859,50
204643,0.558,0.155,46
256000,0.727,0.0615,53
240000,0.419,0.454,48
231467,0.466,0.0472,50
193015,0.638,0.0403,61
297400,0.497,0.0738,51
203233,0.427,0.0388,48
185093,0.46,0.292,47
182773,0.376,0.0752,60
224546,0.579,0.0337,53
265709,0.529,0.0669,47
262280,0.713,0.0457,46
309067,0.517,0.0275,46
235053,0.519,0.0504,47
166458,0.298,0.126,47
206373,0.737,0.137,49
204056,0.497,0.0723,56
161959,0.579,0.108,49
225592,0.635,0.284,53
213040,0.742,0.101,53
218476,0.525,0.0477,55
116469,0.65,0.53,49
196058,0.603,0.0659,45
237876,0.741,0.218,58
213125,0.643,0.0505,47
295827,0.698,0.222,53
205845,0.729,0.0838,49
213632,0.665,0.0342,48
185885,0.572,0.048,46
215533,0.597,0.0706,51
187680,0.496,0.0431,46
210286,0.71,0.0243,54
231572,0.634,0.0313,54
297960,0.732,0.0429,47
241733,0.526,0.282,49
236760,0.696,0.106,53
223526,0.78,0.462,53
176613,0.508,0.0333,50
183792,0.774,0.0588,52
192333,0.663,0.0649,56
267227,0.825,0.0705,44
194107,0.58,0.222,60
146958,0.782,0.155,51
231001,0.85,0.11,45
249800,0.474,0.0435,59
202493,0.696,0.0906,51
288933,0.753,0.0924,51
121548,0.75,0.0501,48
191227,0.672,0.052,49
209393,0.594,0.267,52
194653,0.881,0.0396,50
236000,0.783,0.036,49
216293,0.742,0.0498,49
292707,0.646,0.0343,62
200760,0.641,0.0505,54
214800,0.809,0.0387,47
175053,0.541,0.0387,49
221070,0.824,0.0551,53
163560,0.626,0.0739,57
229080,0.645,0.083,52
189640,0.82,0.0567,53
134856,0.749,0.073,49
211915,0.776,0.0478,53
215987,0.833,0.0441,50
240000,0.829,0.152,48
153940,0.482,0.0453,51
233840,0.728,0.256,47
256080,0.247,0.0313,51
310810,0.825,0.0787,49
307627,0.775,0.0342,55
180960,0.572,0.0398,48
214373,0.48,0.0438,47
217373,0.59,0.031,50
229693,0.576,0.0278,52
186609,0.877,0.0633,49
197689,0.731,0.0831,49
271667,0.642,0.063,53
204016,0.639,0.213,53
213640,0.728,0.0339,54
212507,0.659,0.149,48
250451,0.716,0.222,64
244133,0.589,0.29,55
185747,0.637,0.0374,49
187933,0.48,0.148,38
350533,0.415,0.0823,49
211893,0.584,0.0695,47
189542,0.691,0.0319,49
192844,0.648,0.129,46
227667,0.671,0.0746,55
166144,0.855,0.489,69
257787,0.753,0.0308,48
272613,0.712,0.0308,58
222131,0.642,0.12,53
199705,0.579,0.0384,48
237573,0.513,0.031,47
339190,0.438,0.0432,50
208930,0.603,0.0413,50
184523,0.643,0.0478,47
186463,0.631,0.0489,52
203294,0.418,0.0592,51
209693,0.664,0.22,54
270787,0.817,0.057,54
279360,0.515,0.0647,48
299027,0.586,0.0398,52
152749,0.907,0.317,49
213625,0.61,0.0379,46
283584,0.635,0.157,49
133895,0.567,0.157,48
226387,0.487,0.0423,52
192000,0.767,0.0434,45
183832,0.547,0.282,50
191600,0.697,0.041,48
193384,0.714,0.0487,51
204453,0.494,0.161,55
260571,0.867,0.0614,52
189587,0.96,0.0714,48
262013,0.807,0.0749,50
166609,0.599,0.51,17
203833,0.812,0.0697,51
273480,0.354,0.176,55
201387,0.447,0.193,51
321000,0.734,0.0646,50
206251,0.692,0.0406,49
212013,0.544,0.0371,51
233777,0.725,0.0593,56
190021,0.297,0.0758,50
227538,0.803,0.213,53
127560,0.412,0.278,46
258896,0.53,0.144,55
213526,0.59,0.205,49
190240,0.95,0.508,48
239792,0.779,0.0717,48
213373,0.897,0.228,50
202360,0.634,0.0424,52
303427,0.781,0.0959,53
192680,0.73,0.127,53
221653,0.35,0.0279,53
302000,0.581,0.171,59
218880,0.468,0.039,48
261057,0.636,0.0438,52
292067,0.796,0.0276,52
225027,0.695,0.0728,54
213582,0.747,0.0335,54
246400,0.702,0.221,48
184000,0.74,0.241,49
189307,0.75,0.0426,51
196160,0.664,0.0711,52
347453,0.623,0.0321,55
271067,0.52,0.0739,52
208307,0.714,0.268,51
203351,0.485,0.347,50
165907,0.604,0.0417,54
206028,0.678,0.0461,54
342200,0.669,0.278,55
227710,0.799,0.348,45
267320,0.574,0.0426,55
214730,0.64,0.0373,48
273640,0.709,0.0595,56
223907,0.842,0.0836,48
114160,0.636,0.0539,52
210651,0.684,0.0385,49
214500,0.766,0.379,52
263980,0.798,0.199,54
257899,0.786,0.143,52
292800,0.724,0.0427,53
220867,0.732,0.0481,47
272076,0.622,0.292,44
270507,0.658,0.134,62
225297,0.623,0.0735,47
271640,0.653,0.0797,53
248493,0.614,0.424,52
261400,0.79,0.0273,44
196240,0.802,0.0609,52
216280,0.483,0.0582,53
201827,0.651,0.274,57
197241,0.675,0.033,54
304693,0.32,0.374,55
209400,0.674,0.436,53
217467,0.739,0.0377,52
227280,0.738,0.118,46
255720,0.599,0.0239,59
218013,0.752,0.423,52
195788,0.418,0.24,44
135510,0.452,0.0491,47
195601,0.787,0.0629,47
167323,0.606,0.0283,51
207240,0.475,0.855,53
162973,0.551,0.503,51
364800,0.375,0.0322,55
255711,0.827,0.0931,47
188235,0.8,0.065,49
198500,0.779,0.234,50
322760,0.578,0.0262,51
239853,0.593,0.0547,59
311640,0.789,0.0341,50
297107,0.491,0.454,55
226750,0.626,0.0317,47
120453,0.541,0.279,48
213960,0.554,0.0428,51
191071,0.619,0.0367,50
219560,0.441,0.128,58
186533,0.709,0.185,57
221531,0.69,0.357,56
270824,0.331,0.0942,45
269240,0.84,0.0296,56
193267,0.774,0.0362,47
308933,0.632,0.0677,49
342427,0.443,0.108,48
302187,0.777,0.0336,48
209680,0.846,0.256,73
219520,0.353,0.0949,51
315040,0.679,0.0439,52
213995,0.715,0.0341,49
129882,0.748,0.096,45
266933,0.825,0.423,47
210267,0.7,0.0324,57
209427,0.725,0.0347,58
341773,0.778,0.0347,48
299360,0.414,0.0365,47
215597,0.606,0.0576,58
123000,0.634,0.0531,50
228495,0.381,0.0352,48
200133,0.539,0.0768,52
249000,0.693,0.0446,47
222653,0.329,0.371,50
235769,0.754,0.0608,49
273933,0.534,0.0318,53
251797,0.412,0.0365,47
262000,0.682,0.0337,50
195253,0.781,0.0718,52
208784,0.725,0.0626,48
254735,0.861,0.118,54
385985,0.508,0.0337,46
265830,0.928,0.0538,49
224507,0.559,0.05,48
203294,0.532,0.0632,45
194587,0.442,0.0711,47
222267,0.742,0.0658,52
247800,0.67,0.0672,47
231602,0.728,0.08,54
174253,0.748,0.191,50
285670,0.405,0.157,52
153773,0.521,0.281,52
241778,0.483,0.078,51
194641,0.638,0.0285,49
246704,0.271,0.0407,58
224874,0.605,0.0485,49
230627,0.467,0.0287,56
228966,0.505,0.281,53
267789,0.47,0.0335,51
287027,0.731,0.0425,49
270816,0.462,0.0793,50
253711,0.836,0.099,54
307906,0.683,0.0643,53
221693,0.738,0.116,52
275147,0.692,0.0301,49
207587,0.826,0.151,47
40690,0.559,0.0682,59
340862,0.622,0.0459,51
249255,0.642,0.104,50
256040,0.385,0.0347,60
192485,0.764,0.133,51
221227,0.675,0.0664,53
268516,0.639,0.0347,49
190068,0.584,0.0453,45
254000,0.587,0.0625,48
198034,0.578,0.0618,48
220053,0.728,0.174,48
245947,0.616,0.034,45
378200,0.804,0.0857,46
174916,0.747,0.0476,47
324667,0.624,0.0367,51
229947,0.514,0.0451,47
245867,0.443,0.0863,46
218627,0.672,0.469,52
109474,0.289,0.0729,39
233827,0.472,0.0309,49
274880,0.29,0.263,43
191796,0.589,0.0702,59
210707,0.743,0.0294,49
229793,0.548,0.115,48
227480,0.688,0.0696,51
217267,0.75,0.242,46
214413,0.735,0.0976,65
242533,0.727,0.318,56
248240,0.524,0.0564,45
219493,0.638,0.0723,46
259573,0.424,0.0261,61
219400,0.716,0.0612,54
381560,0.451,0.0329,51
292160,0.81,0.0908,50
212459,0.772,0.0643,49
201290,0.793,0.0889,53
189173,0.708,0.0412,45
129088,0.724,0.0395,47
137111,0.742,0.258,49
216253,0.447,0.05,50
199281,0.655,0.0358,52
263866,0.78,0.0951,51
206715,0.761,0.187,48
224680,0.633,0.107,53
205667,0.701,0.0365,48
57667,0.721,0.62,48
236961,0.628,0.0495,47
200839,0.628,0.0744,49
201659,0.603,0.0327,58
271530,0.666,0.249,56
194507,0.667,0.0578,48
188313,0.655,0.0695,51
282173,0.732,0.0397,46
218182,0.644,0.054,50
142794,0.742,0.0581,52
307706,0.734,0.316,49
323467,0.876,0.0829,57
303573,0.562,0.0422,52
227000,0.597,0.0656,53
183173,0.847,0.156,51
261705,0.65,0.0402,53
317160,0.793,0.0394,55
225947,0.706,0.348,56
232447,0.875,0.0918,52
191432,0.4,0.102,51
197827,0.719,0.0931,49
167915,0.736,0.352,45
263927,0.646,0.0343,56
235360,0.371,0.0785,60
127287,0.815,0.037,49
220500,0.569,0.17,47
164351,0.685,0.371,46
277880,0.732,0.0404,51
271067,0.571,0.0432,52
177044,0.772,0.0523,48
156613,0.604,0.0543,58
248133,0.501,0.0357,0
199107,0.474,0.191,53
329467,0.544,0.046,52
197000,0.466,0.227,51
345827,0.639,0.101,47
197760,0.764,0.342,49
244454,0.674,0.279,45
173907,0.737,0.17,47
208174,0.907,0.199,50
219480,0.653,0.0894,61
234933,0.604,0.0332,53
250000,0.571,0.0294,0
266960,0.455,0.0466,46
192042,0.54,0.0654,55
273908,0.684,0.0843,60
175160,0.765,0.045,55
176000,0.727,0.071,49
165328,0.681,0.0395,49
278493,0.538,0.0457,49
342480,0.78,0.0501,48
264920,0.813,0.0738,52
206653,0.579,0.262,50
220267,0.634,0.0389,52
336001,0.733,0.0593,46
201712,0.539,0.0326,48
214297,0.642,0.129,44
132110,0.572,0.0373,49
226509,0.645,0.0582,53
344120,0.843,0.316,53
157497,0.73,0.0336,59
240769,0.559,0.5,47
243533,0.633,0.0454,58
236500,0.442,0.0548,47
267560,0.597,0.032,53
377507,0.731,0.033,48
344723,0.67,0.0449,44
211880,0.647,0.188,46
235493,0.771,0.0416,49
225910,0.617,0.0454,56
189680,0.784,0.386,48
184773,0.509,0.268,48
205199,0.579,0.742,48
204293,0.66,0.191,55
220640,0.589,0.0488,59
149811,0.714,0.234,54
194485,0.485,0.137,47
212125,0.558,0.0704,52
413773,0.739,0.0303,57
234147,0.626,0.0898,56
240000,0.379,0.0471,48
296413,0.824,0.162,43
170527,0.638,0.033,47
205067,0.714,0.122,48
218293,0.418,0.0532,50
110504,0.605,0.407,50
209840,0.416,0.226,47
191612,0.574,0.029,43
281138,0.697,0.188,51
219947,0.601,0.0424,55
225533,0.561,0.305,53
291000,0.627,0.0472,47
202553,0.57,0.0459,49
194824,0.745,0.224,49
187867,0.698,0.203,47
177451,0.721,0.0742,49
273467,0.497,0.0771,47
221989,0.674,0.0404,57
269283,0.655,0.0519,52
275947,0.748,0.278,54
151453,0.329,0.04,44
338432,0.414,0.0488,50
211573,0.643,0.303,50
189235,0.504,0.0291,64
214560,0.685,0.081,46
281980,0.413,0.321,49
295977,0.643,0.0342,50
273707,0.599,0.0376,58
276440,0.713,0.0383,53
205322,0.755,0.0538,52
174705,0.904,0.271,46
438707,0.619,0.0396,56
266253,0.567,0.408,48
162347,0.726,0.054,45
250078,0.57,0.11,45
209707,0.654,0.275,49
288640,0.508,0.0365,45
224952,0.707,0.0562,51
291788,0.808,0.305,52
181081,0.615,0.0663,47
258907,0.6,0.0366,49
273813,0.765,0.086,50
207693,0.714,0.049,54
203787,0.65,0.0593,45
239613,0.787,0.131,47
308178,0.517,0.0903,47
213324,0.737,0.0857,49
263941,0.803,0.0465,46
197159,0.539,0.109,47
236960,0.507,0.039,55
173659,0.663,0.0639,48
281946,0.752,0.0348,49
107785,0.734,0.0481,44
303408,0.354,0.0652,52
205200,0.578,0.243,48
272269,0.695,0.0448,51
228862,0.787,0.0447,54
228867,0.726,0.0857,48
205976,0.818,0.0584,55
164284,0.511,0.0857,45
204173,0.548,0.0398,53
266346,0.717,0.267,52
249502,0.469,0.0463,48
265527,0.786,0.109,54
177400,0.459,0.08,45
186250,0.574,0.0692,46
195747,0.722,0.027,51
201133,0.544,0.0712,51
224392,0.65,0.0618,48
214495,0.65,0.0333,51
193643,0.678,0.304,49
281011,0.735,0.0903,51
254613,0.662,0.0639,46
204632,0.587,0.0647,49
345973,0.817,0.0706,49
176970,0.475,0.132,45
175053,0.906,0.0838,58
214227,0.408,0.0808,50
136453,0.682,0.184,54
248907,0.485,0.0323,53
271868,0.548,0.0409,49
205143,0.55,0.0966,39
204243,0.695,0.0261,49
430733,0.583,0.273,53
215440,0.479,0.178,51
138797,0.522,0.161,54
324217,0.417,0.0535,46
208627,0.712,0.0361,49
214133,0.674,0.335,48
294800,0.547,0.0373,50
224853,0.657,0.183,47
290333,0.676,0.418,50
277400,0.69,0.0302,46
217418,0.798,0.0436,51
183000,0.643,0.177,45
253452,0.879,0.205,49
171911,0.467,0.0441,47
267267,0.461,0.186,48
288493,0.606,0.0256,57
180000,0.408,0.0436,44
218240,0.811,0.221,52
286573,0.677,0.619,49
209107,0.277,0.0577,44
156001,0.87,0.138,46
196493,0.472,0.0833,46
286000,0.515,0.0259,46
232943,0.681,0.113,49
251040,0.826,0.0617,44
209093,0.752,0.114,45
221160,0.879,0.24,52
195924,0.364,0.0362,52
201885,0.674,0.159,46
209747,0.677,0.0406,48
215227,0.567,0.0322,53
286827,0.643,0.0476,47
321643,0.917,0.23,48
181618,0.62,0.122,45
259693,0.705,0.0298,57
180973,0.886,0.0752,51
168300,0.5,0.076,47
332307,0.676,0.0446,48
216000,0.523,0.0723,48
247440,0.666,0.22,53
297733,0.652,0.0467,52
195089,0.626,0.333,52
213618,0.691,0.209,53
304329,0.605,0.16,45
170463,0.729,0.0384,55
217667,0.792,0.0617,48
229500,0.573,0.0455,47
276267,0.605,0.106,49
219073,0.561,0.0513,49
333533,0.542,0.0502,49
241400,0.547,0.0315,52
208293,0.511,0.145,55
266560,0.477,0.0408,50
237987,0.634,0.164,45
236773,0.562,0.226,45
200573,0.801,0.0311,52
228942,0.709,0.0431,52
192626,0.637,0.0758,46
260733,0.547,0.0903,53
197520,0.662,0.0286,47
171000,0.821,0.0424,52
269987,0.562,0.211,51
208781,0.58,0.478,49
311677,0.482,0.107,52
167613,0.523,0.254,52
124440,0.709,0.0459,47
256293,0.402,0.0411,50
111031,0.527,0.593,45
239960,0.763,0.326,50
202560,0.579,0.0286,49
147147,0.927,0.404,44
216546,0.73,0.0279,48
117976,0.907,0.0447,49
220602,0.632,0.0422,50
272526,0.484,0.138,51
300507,0.71,0.0333,50
252933,0.7,0.107,54
254974,0.617,0.189,52
315102,0.34,0.0404,44
180950,0.767,0.307,53
205410,0.589,0.0299,18
198028,0.756,0.0499,47
256000,0.758,0.101,47
219984,0.554,0.0509,53
202806,0.559,0.0541,50
296733,0.777,0.0596,42
220133,0.712,0.0518,52
145455,0.808,0.17,45
235840,0.91,0.0518,51
218760,0.701,0.0401,50
212000,0.765,0.045,52
200987,0.562,0.0862,50
186533,0.495,0.0926,46
316339,0.513,0.0346,47
243333,0.533,0.0333,56
233773,0.639,0.0409,47
42227,0.402,0.079,48
204720,0.756,0.0693,47
263636,0.838,0.204,46
257933,0.705,0.0687,46
281214,0.302,0.0313,54
214573,0.677,0.0448,48
308413,0.693,0.149,43
166339,0.772,0.0494,48
296307,0.714,0.0437,51
224739,0.519,0.0901,53
201789,0.434,0.0276,49
186369,0.283,0.0315,48
203908,0.676,0.0425,60
153947,0.484,0.0655,47
244973,0.388,0.0479,49
180200,0.645,0.0473,49
223240,0.319,0.0305,52
187376,0.566,0.0806,52
225800,0.738,0.0765,48
148747,0.862,0.0612,54
294475,0.709,0.0616,48
317133,0.32,0.133,43
268067,0.84,0.105,61
178213,0.707,0.0266,51
292400,0.583,0.0444,47
202147,0.803,0.0579,44
238893,0.343,0.0909,52
205787,0.939,0.195,51
227277,0.724,0.0277,43
200720,0.756,0.132,54
275387,0.543,0.0384,50
189649,0.836,0.0371,52
198000,0.473,0.048,56
228360,0.633,0.103,46
198107,0.697,0.282,52
175000,0.782,0.118,52
217857,0.412,0.0622,48
